date,tmin,tmax
2012-04-14,7.8,23.9
2012-04-15,15.6,28.3
2012-04-16,17.2,31.7
2012-04-17,16.1,25.0
2012-04-18,11.7,16.7
2012-04-19,10.0,22.2
2012-04-20,11.1,24.4
2012-04-21,13.9,27.8
2012-04-22,7.8,13.9
2012-04-23,5.6,10.0
2012-04-24,5.6,17.8
2012-04-25,6.7,21.7
2012-04-26,13.3,18.3
2012-04-27,8.9,17.8
2012-04-28,7.2,13.3
2012-04-29,7.8,21.7
2012-04-30,10.0,19.4
2012-05-01,15.6,28.9
2012-05-02,14.4,23.3
2012-05-03,13.3,27.2
2012-05-04,18.3,28.9
2012-05-05,17.8,28.3
2012-05-06,16.1,22.2
2012-05-07,13.9,22.8
2012-05-08,16.1,23.9
2012-05-09,15.0,23.9
2012-05-10,13.3,21.1
2012-05-11,11.1,22.8
2012-05-12,11.1,25.6
2012-05-13,16.7,26.7
2012-05-14,16.7,22.8
2012-05-15,19.4,26.1
2012-05-16,17.2,27.8
2012-05-17,16.1,25.0
2012-05-18,12.8,24.4
2012-05-19,13.3,28.9
2012-05-20,15.0,27.2
2012-05-21,18.9,23.9
2012-05-22,18.9,27.2
2012-05-23,18.9,27.2
2012-05-24,20.6,28.3
2012-05-25,21.7,30.0
2012-05-26,21.7,30.0
2012-05-27,21.1,30.6
2012-05-28,21.1,32.2
2012-05-29,21.1,32.8
2012-05-30,20.6,28.3
2012-05-31,20.6,29.4
2013-03-01,3.3,7.8
2013-03-02,0.0,3.9
2013-03-03,-1.1,6.7
2013-03-04,-1.1,7.8
2013-03-05,0.0,11.7
2013-03-06,1.1,5.0
2013-03-07,2.8,11.1
2013-03-08,3.3,11.1
2013-03-09,1.1,16.7
2013-03-10,2.8,17.2
2013-03-11,6.7,16.7
2013-03-12,5.6,15.6
2013-03-13,2.2,11.1
2013-03-14,1.1,8.3
2013-03-15,0.6,15.0
2013-03-16,5.0,16.1
2013-03-17,2.8,6.1
2013-03-18,0.6,4.4
2013-03-19,3.9,15.6
2013-03-20,3.9,12.2
2013-03-21,-0.6,5.6
2013-03-22,-2.2,10.0
2013-03-23,0.0,12.8
2013-03-24,1.1,6.7
2013-03-25,0.6,3.9
2013-03-26,1.7,10.6
2013-03-27,3.9,11.1
2013-03-28,4.4,10.0
2013-03-29,5.6,15.6
2013-03-30,5.0,16.1
2013-03-31,7.2,13.3
2013-04-01,5.0,20.0
2013-04-02,3.9,10.6
